"RecNo","Name","Data_Time","Value","Type","Equsid","Energysid","Expertsid","compsid","posisid","buildingsid","Load_Time","areaenergysid"
"1036190979","JF_2ATC_SC701111_EC","1/5/2018 14:30:00","12","1","150300000111","32",,,"4000","1503","1/5/2018 15:04:10",
"1036190980","JF_2ATC_SC701112_EC","1/5/2018 14:30:00","2.5","1","150300000112","32",,,"4000","1503","1/5/2018 15:04:10",
"1036191324","JF_2AES_SC100478_EC","1/5/2018 14:30:00","0","1","150500000078","32",,,"6000","1505","1/5/2018 15:04:15",
"1036191327","JF_2AES_SC100481_EC","1/5/2018 14:30:00","336.9","1","150500000081","32",,,"6000","1505","1/5/2018 15:04:15",
"1036206541","JF_2ATC_SC701109_EC","1/5/2018 15:00:00","223.232","1","150300000109","32",,,"4000","1503","1/5/2018 15:34:12",
"1036206542","JF_2ATC_SC701110_EC","1/5/2018 15:00:00","4","1","150300000110","32",,,"4000","1503","1/5/2018 15:34:12",
"1036206543","JF_2ATC_SC701111_EC","1/5/2018 15:00:00","3","1","150300000111","32",,,"4000","1503","1/5/2018 15:34:12",
"1036206544","JF_2ATC_SC701112_EC","1/5/2018 15:00:00","0","1","150300000112","32",,,"4000","1503","1/5/2018 15:34:12",
"1036206888","JF_2AES_SC100478_EC","1/5/2018 15:00:00","0","1","150500000078","32",,,"6000","1505","1/5/2018 15:34:18",
"1036206891","JF_2AES_SC100481_EC","1/5/2018 15:00:00","180.9","1","150500000081","32",,,"6000","1505","1/5/2018 15:34:18",
"1036222105","JF_2ATC_SC701109_EC","1/5/2018 15:30:00","141.312","1","150300000109","32",,,"4000","1503","1/5/2018 16:04:05",
"1036222106","JF_2ATC_SC701110_EC","1/5/2018 15:30:00","0","1","150300000110","32",,,"4000","1503","1/5/2018 16:04:05",
"1036222107","JF_2ATC_SC701111_EC","1/5/2018 15:30:00","0","1","150300000111","32",,,"4000","1503","1/5/2018 16:04:05",
"1036222108","JF_2ATC_SC701112_EC","1/5/2018 15:30:00","0","1","150300000112","32",,,"4000","1503","1/5/2018 16:04:05",
"1036222452","JF_2AES_SC100478_EC","1/5/2018 15:30:00","0","1","150500000078","32",,,"6000","1505","1/5/2018 16:04:11",
"1036222455","JF_2AES_SC100481_EC","1/5/2018 15:30:00","75.7","1","150500000081","32",,,"6000","1505","1/5/2018 16:04:11",
"1036237669","JF_2ATC_SC701109_EC","1/5/2018 16:00:00","215.04","1","150300000109","32",,,"4000","1503","1/5/2018 16:34:01",
"1036237670","JF_2ATC_SC701110_EC","1/5/2018 16:00:00","0","1","150300000110","32",,,"4000","1503","1/5/2018 16:34:01",
"1036237671","JF_2ATC_SC701111_EC","1/5/2018 16:00:00","3","1","150300000111","32",,,"4000","1503","1/5/2018 16:34:01",
"1036237672","JF_2ATC_SC701112_EC","1/5/2018 16:00:00","0","1","150300000112","32",,,"4000","1503","1/5/2018 16:34:01",
